Episode,Step,Wall1,Wall2,Time,PosX,PosY,PosZ,RotY,Reward
1,221,6,4,4.4,0.2435533,5.4125,-8.931437,230.3997,0.02300003
1,222,6,4,4.42,-0.06465065,5.4125,-9.186407,237.5997,0.02390003
1,223,6,4,4.44,-0.4023808,5.4125,-9.40074,244.7997,0.02480003
1,224,6,4,4.46,-0.7787338,5.4125,-9.265247,251.9997,0.02570003
1,225,6,4,4.48,-1.135137,5.4125,-9.083652,244.7997,0.02660003
1,226,6,4,4.5,-1.51149,5.4125,-8.948158,244.7997,0.02750004
1,227,6,4,4.52,-1.887843,5.4125,-8.812665,237.5997,0.02840004
1,228,6,4,4.54,-2.225573,5.4125,-9.026999,230.3997,0.02930004
1,229,6,4,4.56,-2.623798,5.4125,-8.989356,230.3997,0.03020004
1,230,6,4,4.58,-3.022023,5.4125,-8.951715,223.1997,0.03110004
1,231,6,4,4.6,-3.295841,5.4125,-9.243304,215.9997,0.03200004
1,232,6,4,4.62,-3.690916,5.4125,-9.30588,208.7997,0.03290003
1,233,6,4,4.64,-3.883615,5.4125,-9.656404,201.5997,0.03380003
1,234,6,4,4.66,-4.250717,5.4125,-9.815264,194.3997,0.03470002
1,235,6,4,4.68,-4.595013,5.4125,-10.01888,201.5997,0.03560002
1,236,6,4,4.7,-4.962113,5.4125,-10.17774,208.7997,0.03650002
1,237,6,4,4.72,-4.850515,5.4125,-10.56186,215.9997,0.03740001
1,238,6,4,4.74,-5.24559,5.4125,-10.62444,208.7997,0.03830001
1,239,6,4,4.76,-5.438291,5.4125,-10.97496,201.5997,0.03920001
1,240,6,4,4.78,-5.805391,5.4125,-11.13382,208.7997,0.0401
1,241,6,4,4.8,-5.998091,5.4125,-11.48434,215.9997,0.041
1,242,6,4,4.82,-6.233203,5.4125,-11.80795,223.1997,0.0419
1,243,6,4,4.84,-6.507021,5.4125,-12.09954,215.9997,0.04279999
1,244,6,4,4.86,-6.902096,5.4125,-12.16212,215.9997,0.04269999
1,245,6,4,4.88,-7.297172,5.4125,-12.22469,223.1997,0.04359999
1,246,6,4,4.9,-7.696974,5.4125,-12.23726,223.1997,0.04449999
1,247,6,4,4.92,-7.970791,5.4125,-12.52885,223.1997,0.04439998
1,248,6,4,4.94,-8.370594,5.4125,-12.54141,223.1997,0.04429998
1,249,6,4,4.96,-8.644411,5.4125,-12.833,223.1997,0.04419998
1,250,6,4,4.98,-9.044213,5.4125,-12.84557,230.3997,0.04509998
1,251,6,4,5,-9.442438,5.4125,-12.80793,237.5997,0.04599997
1,252,6,4,5.02,-9.780169,5.4125,-13.02226,230.3997,0.04689997
1,253,6,4,5.04,-9.788128,5.4125,-13.3908,223.1997,0.04779997
1,254,6,4,5.06,-9.991338,5.4125,-13.19954,230.3997,0.04869996
1,255,6,4,5.08,-10.37922,5.4125,-13.12497,237.5997,0.04959996
1,256,6,4,5.1,-10.76958,5.4125,-13.03772,244.7997,0.05049996
1,257,6,4,5.12,-10.98872,5.4125,-13.20337,237.5997,0.05139995
1,258,6,4,5.14,-11.37909,5.4125,-13.11611,237.5997,0.05129995
1,259,6,4,5.16,-11.71682,5.4125,-13.33044,244.7997,0.05219995
1,260,6,4,5.18,-12.07875,5.4125,-13.50076,237.5997,0.05309995
1,261,6,4,5.2,-12.41648,5.4125,-13.71509,230.3997,0.05399994
2,261,5.2,TriggerActivated,6,HighWall,OpponentAgent
2,262,6,4,5.22,-12.72468,5.4125,-13.97006,223.1997,0
2,263,6,4,5.24,-13.12449,5.4125,-13.98263,215.9997,0.0009
2,264,6,4,5.26,-13.12449,5.4125,-13.98263,208.7997,0.0018
2,265,6,4,5.28,-13.23608,5.4125,-13.59851,201.5997,0.0027
2,266,6,4,5.3,-13.23608,5.4125,-13.59851,194.3997,0.0036
2,267,6,4,5.32,-13.4397,5.4125,-13.25421,194.3997,0.0035
2,268,6,4,5.34,-13.05227,5.4125,-13.35369,194.3997,0.0034
2,269,6,4,5.36,-12.66483,5.4125,-13.45316,187.1997,0.0043
2,270,6,4,5.38,-13.06168,5.4125,-13.40303,194.3997,0.0052
2,271,6,4,5.4,-13.44911,5.4125,-13.30356,187.1997,0.0061
